requirement_id,capability,phase,package,reviewer_judgement,reason,correction_made_or_confirmation,source_plan,source_locator
CAN-SECTION-0099,Settings,I3,WP-I3-016,CORRECTED,Synthesized parent prevents list fragments from being counted as independent features while preserving their source rows as criteria. Reviewed section parent follows the majority architectural surface of its explicitly linked child criteria.,Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,section aggregate
CAN-LAM-ASSET-190,Sharing and mobile backup,I10,WP-I10-014,CORRECTED,"Semantically normalized from GOVERNANCE using the source clause, section, capability, current-code evidence, and final-state disposition. Reviewed as Local AI, Search, and Duplicates work because the obligation's primary implementation surface is Sharing and mobile backup; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,lines 1488-1488
CAN-LAM-AI-006,Sidecars and metadata authority,I3,WP-I3-009,CORRECTED,"Semantically normalized from PRODUCT using the source clause, section, capability, current-code evidence, and final-state disposition. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 64-64
CAN-LAM-ARCH-038,Sidecars and metadata authority,I3,WP-I3-001,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 375-375
CAN-LAM-ARCH-089,Sidecars and metadata authority,I4,WP-I4-001,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Media Discovery and Derived Index work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 714-714
CAN-LAM-ASSET-039,Sidecars and metadata authority,I3,WP-I3-001,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 366-366
CAN-LAM-ASSET-040,Sidecars and metadata authority,I3,WP-I3-009,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 367-367
CAN-LAM-BACKUP-004,Sidecars and metadata authority,I3,WP-I3-007,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 377-377
CAN-LAM-EVENT-004,Sidecars and metadata authority,I3,WP-I3-001,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 368-368
CAN-LAM-EVENT-005,Sidecars and metadata authority,I3,WP-I3-009,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 369-369
CAN-LAM-META-017,Sidecars and metadata authority,I3,WP-I3-015,CORRECTED,"Semantically normalized from PRODUCT using the source clause, section, capability, current-code evidence, and final-state disposition. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 362-362
CAN-LAM-META-018,Sidecars and metadata authority,I3,WP-I3-001,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 373-373
CAN-LAM-META-026,Sidecars and metadata authority,I4,WP-I4-008,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Media Discovery and Derived Index work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 712-712
CAN-LAM-META-076,Sidecars and metadata authority,I3,WP-I3-001,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,lines 1730-1730
CAN-LAM-PERSON-022,Sidecars and metadata authority,I3,WP-I3-001,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 370-370
CAN-LAM-PERSON-023,Sidecars and metadata authority,I3,WP-I3-001,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 371-371
CAN-LAM-PERSON-024,Sidecars and metadata authority,I3,WP-I3-001,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 372-372
CAN-LAM-PERSON-025,Sidecars and metadata authority,I3,WP-I3-001,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 374-374
CAN-LAM-TRANSACTION-002,Sidecars and metadata authority,I3,WP-I3-010,CORRECTED,"Explicit semantic rewrite adds trigger, expected behavior, observable state, and failure behavior. Reviewed as Authoritative Data and Transaction Foundation work because the obligation's primary implementation surface is Sidecars and metadata authority; integration verification, removal, and release responsibilities remain separate.",Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,lines 376-376
CAN-SECTION-0053,Sidecars and metadata authority,I4,WP-I4-001,CORRECTED,Synthesized parent prevents list fragments from being counted as independent features while preserving their source rows as criteria. Reviewed section parent follows the majority architectural surface of its explicitly linked child criteria.,Statement/capability/phase corrected in explicit source.,01-EVERYTHING-WE-ARE-KEEPING.md,section aggregate
