original_requirement_id,source_plan,source_section,source_text,normalized_item_ids,disposition,rationale
LAM-GOV-240,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.3 Conflicts,Preserve all values.,CAN-LAM-GOV-240,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-241,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.3 Conflicts,Create Review item.,CAN-LAM-GOV-241,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-242,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.3 Conflicts,Show sources.,CAN-LAM-GOV-242,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-243,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.3 Conflicts,Auto-resolve only when the directional matrix proves there is no competing authoritative edit; otherwise let the user choose.,CAN-LAM-GOV-243,DATA_INTEGRITY_INVARIANT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-244,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.3 Conflicts,Record decision.,CAN-LAM-GOV-244,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-245,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.4 Schema work,Asset,CAN-LAM-GOV-245,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-246,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.4 Schema work,Person,CAN-LAM-GOV-246,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-247,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.4 Schema work,Folder map,CAN-LAM-GOV-247,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-248,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.4 Schema work,Relationship map,CAN-LAM-GOV-248,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-249,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.4 Schema work,Operation,CAN-LAM-GOV-249,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-250,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.4 Schema work,Review item,CAN-LAM-GOV-250,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-251,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.4 Schema work,Library root,CAN-LAM-GOV-251,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-252,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.4 Schema work,Every schema needs:,CAN-LAM-GOV-252,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-253,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,16.4 Schema work,Required fields,CAN-LAM-GOV-253,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-254,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,17. Filesystem Transaction Method,"If the local coordinator, Primary Library Root operation history, or every affected writable-root manifest cannot be prepared, the mutation must not start.",CAN-LAM-GOV-254,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-255,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,17. Filesystem Transaction Method,The user may save/retain a non-mutating plan instead.,CAN-LAM-GOV-255,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-256,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,17. Filesystem Transaction Method,SQLite may index transaction state but is never the sole recovery manifest.,CAN-LAM-GOV-256,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-257,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,17. Filesystem Transaction Method,Operations include:,CAN-LAM-GOV-257,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-258,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,17.1 Cross-drive move,Do not assume atomic rename across drives.,CAN-LAM-GOV-258,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-259,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,18.3 Per-task state,Each AI task records the following concepts across the SQLite working store and local cache (matching File 1 Section 22.3 and File 2 Section 26):,CAN-LAM-GOV-259,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-260,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,18.3 Per-task state,Phase 1 target-schema mapping selects exact serialized names and values. The legacy single Boolean aiChecked remains prohibited.,CAN-LAM-GOV-260,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-261,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,18.4 Targeted reruns,Do not rerun the entire library without cause.,CAN-LAM-GOV-261,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-262,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,18.5 Review,Reviewable suggestions use:,CAN-LAM-GOV-262,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-263,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,18.5 Review,"Task execution state, suggestion review state, and approved metadata review state are separate fields. Rebuildable embeddings, hashes, thumbnails, OCR indexes, and similarity vectors may complete without becoming approved classifications.",CAN-LAM-GOV-263,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-264,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Pass 1 — Corpus inventory,Map all meaningful code and exclusions.,CAN-LAM-GOV-264,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-265,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Pass 2 — Current architecture,Map actual runtime and data flow.,CAN-LAM-GOV-265,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-266,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Pass 3 — Existing features,Map every user and technical capability.,CAN-LAM-GOV-266,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-267,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Pass 4 — Master-plan extraction,Create requirement IDs from all three files.,CAN-LAM-GOV-267,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-268,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Pass 5 — Keep/port/rewrite/replace/remove,Classify all relevant current code.,CAN-LAM-GOV-268,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-269,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Pass 7 — Baseline tests,"Run non-destructive builds, tests, type checks, and linters.",CAN-LAM-GOV-269,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-270,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20. Double-Check Passes,Planning is not complete after the first map.,CAN-LAM-GOV-270,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-271,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20.1 Top-down audit,"For every master-plan requirement, verify:",CAN-LAM-GOV-271,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-272,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20.2 Bottom-up audit,"For every meaningful codebase feature, verify:",CAN-LAM-GOV-272,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-273,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20.2 Bottom-up audit,Keep,CAN-LAM-GOV-273,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-274,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20.2 Bottom-up audit,Remove,CAN-LAM-GOV-274,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-275,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20.2 Bottom-up audit,Temporarily retain,CAN-LAM-GOV-275,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-276,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20.3 Removal audit,Retained UI,CAN-LAM-GOV-276,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-277,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20.3 Removal audit,Build tooling,CAN-LAM-GOV-277,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-278,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20.3 Removal audit,Generated clients,CAN-LAM-GOV-278,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-279,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20.4 Test audit,Every phase needs:,CAN-LAM-GOV-279,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-280,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,20.5 Path audit,Verify that every cited current path exists.,CAN-LAM-GOV-280,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-281,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,21. Token-Efficient Mapping,"To prevent repeated rediscovery, create canonical indexes:",CAN-LAM-GOV-281,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-282,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,21. Token-Efficient Mapping,Test → feature,CAN-LAM-GOV-282,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-283,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,21. Token-Efficient Mapping,Use repository-relative paths.,CAN-LAM-GOV-283,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-284,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,21. Token-Efficient Mapping,Include symbols.,CAN-LAM-GOV-284,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-285,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,21. Token-Efficient Mapping,Include line ranges.,CAN-LAM-GOV-285,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-286,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,21. Token-Efficient Mapping,Record useful search terms.,CAN-LAM-GOV-286,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-287,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,21. Token-Efficient Mapping,Record authoritative source files versus generated files.,CAN-LAM-GOV-287,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-288,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Phase 0 — Repository Proof & Corpus Inventory,Resolve roots.,CAN-LAM-GOV-288,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-289,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Phase 0 — Repository Proof & Corpus Inventory,Inventory meaningful files and exclusions without semantic mapping.,CAN-LAM-GOV-289,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-290,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Phase 0 — Repository Proof & Corpus Inventory,"Record worktree state, legal/generated/vendor boundaries, technology stack, and real current commands.",CAN-LAM-GOV-290,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-291,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Phase 0 — Repository Proof & Corpus Inventory,Establish a non-destructive baseline or document pre-existing blockers.,CAN-LAM-GOV-291,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-292,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Phase 0 — Repository Proof & Corpus Inventory,"Do not edit, move, create, or delete anything in Codebase/.",CAN-LAM-GOV-292,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-293,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Phase 0 — Repository Proof & Corpus Inventory,Do not run Graphify extraction yet.,CAN-LAM-GOV-293,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-294,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Phase 0 — Repository Proof & Corpus Inventory,Gate: All 00-corpus-inventory/ artifacts are complete; current paths/commands are evidence-backed; Codebase/ remains unchanged.,CAN-LAM-GOV-294,VERIFICATION_GATE,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-GOV-295,03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md,Phase 1 — Graphify Mapping & Master-Plan Traceability,"Run the deep directed Graphify build from Graphify/ against ../Codebase, keeping generated output in Graphify/graphify-out/.",CAN-LAM-GOV-295,IMPLEMENTATION_CONSTRAINT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
