record_id,previous_statement,disposition,why_previous_invalid,source_preserved,review_status
CAN-LAM-TRASH-007,Recorded evidence must demonstrate: Trash works.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / lines 1914-1914,NOT_APPLICABLE
CAN-LAM-UI-002,"Lamha must provide Virtual Smart View (LAM-UI-002): A dynamic, non-physical gallery view generated at runtime by querying SQLite for specific criteria (e.g., People, Groups, Tags, Favorites, Memories). No physical directories are ever created on disk for virtual views.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / lines 67-67,NOT_APPLICABLE
CAN-SECTION-0001,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0002,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0003,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0004,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0005,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0006,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0007,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0008,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0009,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0010,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0011,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0012,The final Lamha desktop runtime must not retain or require synthesized from fragmented clauses in this source section.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0013,Lamha must implement the 2.1 Local-first operation behavior for Search and OCR and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0014,Lamha must implement the 2.5 Review before final acceptance behavior for Search and OCR and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0015,Lamha must implement the 2.5 Review before final acceptance behavior for Review Centre and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0016,Lamha must implement the 12. Groups and Subgroups behavior for People and faces and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0017,Lamha must implement the 19. Metadata Storage behavior for Metadata and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0018,Lamha must implement the 20.6 Inspector capabilities behavior for Local AI worker and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0019,Lamha must implement the 21. Search behavior for Search and OCR and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0020,Lamha must implement the 22. Local AI behavior for Jobs and notifications and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0021,Lamha must implement the 22.3 Processing state behavior for Local AI worker and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0022,Lamha must implement the 25. Duplicate Management behavior for Duplicates and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0023,Lamha must implement the 30.4 Face and AI privacy behavior for Metadata and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0024,Lamha must implement the originals behavior for Review Centre and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0025,Lamha must implement the originals behavior for Search and OCR and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0026,Lamha must implement the 36. Target Local Architecture We Are Keeping behavior for Local AI worker and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0027,Lamha must implement the 39. Required Legal and Attribution Material We Are Keeping behavior for Local AI worker and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0028,Lamha must implement the 26. Risk Management behavior for Local AI worker and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0029,Lamha must implement the 27. Legal and Rebranding Method behavior for Local AI worker and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",03-HOW-WE-WILL-KEEP-DELETE-AND-CHANGE.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0030,Lamha must implement the Authoritative Master Plan File 1 of 3 behavior for Legal and rebranding and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0031,Lamha must implement the 2.1 Local-first operation behavior for Duplicates and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0032,Lamha must implement the 2.1 Local-first operation behavior for Tags and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0033,Lamha must implement the 2.1 Local-first operation behavior for Map and location and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0034,Lamha must implement the 2.1 Local-first operation behavior for Albums and favorites and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0035,Lamha must implement the 2.1 Local-first operation behavior for Gallery and timeline and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0036,Lamha must implement the 2.1 Local-first operation behavior for Memories and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0037,Lamha must implement the 2.1 Local-first operation behavior for Jobs and notifications and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
CAN-SECTION-0038,Lamha must implement the 2.2 Single physical media copy behavior for Map and location and satisfy every linked acceptance criterion.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",01-EVERYTHING-WE-ARE-KEEPING.md / section aggregate,NOT_APPLICABLE
