Canonical ID,Source text,Final statement,Current capability,Current phase,Corrected capability,Corrected phase,Reason,Evidence,Review status
CAN-LAM-PERF-005,Memory,"Memory usage must be measured and recorded against the reviewed budget for every declared workload and any exceedance must block release; memory here means RAM consumption, not the Memories product feature.",Performance and scale,I14,Performance and scale,I14,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.","Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=Phase 14 — Performance, Accessibility & Desktop UX; parent=none",REVIEWED_CONFIRMED
CAN-LAM-PERF-006,Accessibility,"Accessibility must provide keyboard, focus, semantic, screen-reader, and non-visual alternatives for every reviewed surface.",Desktop shell,I14,Desktop shell,I14,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.","Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=Phase 14 — Performance, Accessibility & Desktop UX; parent=none",REVIEWED_CONFIRMED
CAN-LAM-PERF-008,Record hardware with every performance result.,Every performance result must record the hardware profile it was measured on so results are reproducible across machines.,Performance and scale,I14,Performance and scale,I14,Final statement records hardware profile for performance reproducibility; capability is Performance and scale.,Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=25. Performance Proof; parent=CAN-SECTION-0214,REVIEWED_CORRECTED
CAN-LAM-PERSON-007,Face detection,"When face detection runs locally, Lamha must produce face regions as reviewable candidates with model and source provenance and must not assign identities automatically.",People and faces,I7,People and faces,I7,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.1 Local-first operation; parent=CAN-SECTION-0215,REVIEWED_CONFIRMED
CAN-LAM-PERSON-008,Face recognition,"When face recognition runs locally, Lamha must produce person-match candidates with confidence and source provenance and keep confirmed assignments unchanged until approved.",People and faces,I7,People and faces,I7,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.1 Local-first operation; parent=CAN-SECTION-0215,REVIEWED_CONFIRMED
CAN-LAM-PERSON-009,Face clustering,"When face clustering runs, Lamha must group face regions into reviewable clusters without merging different people or changing confirmed assignments.",People and faces,I7,People and faces,I7,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.1 Local-first operation; parent=CAN-SECTION-0215,REVIEWED_CONFIRMED
CAN-LAM-PERSON-010,Groups,"When groups are managed, Lamha must persist the reviewed group record with aliases, membership periods, and event links and preserve historical membership.",People and faces,I7,People and faces,I7,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.1 Local-first operation; parent=CAN-SECTION-0215,REVIEWED_CONFIRMED
CAN-LAM-PERSON-011,Relationships,"When relationships are managed, Lamha must persist revisioned effective-dated edges with certainty and notes and keep historical edges queryable.",People and faces,I8,People and faces,I8,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.1 Local-first operation; parent=CAN-SECTION-0215,REVIEWED_CONFIRMED
CAN-LAM-PERSON-012,Person pages,"When a person page is opened, Lamha must load the reviewed person profile, faces, and links for display and must not mutate person identity because the profile was opened.",People and faces,I7,People and faces,I7,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.2 Single physical media copy; parent=CAN-SECTION-0216,REVIEWED_CONFIRMED
CAN-LAM-PERSON-013,Group pages,"When a group page is opened, Lamha must load the reviewed group record and members for display and must not change membership merely because the page was opened.",People and faces,I7,People and faces,I7,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.2 Single physical media copy; parent=CAN-SECTION-0216,REVIEWED_CONFIRMED
CAN-LAM-PERSON-014,Relationship-composition views,"When a relationship-composition view renders, Lamha must derive the composition from reviewed relationship rules and show its source.",People and faces,I8,People and faces,I8,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.2 Single physical media copy; parent=CAN-SECTION-0216,REVIEWED_CONFIRMED
CAN-LAM-PERSON-017,Family,"When event organization includes family members, Lamha must group them under the event's reviewed people categories without changing media paths.",Events and organization,I6,Events and organization,I6,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.3 Event-first physical organization; parent=CAN-SECTION-0040,REVIEWED_CONFIRMED
CAN-LAM-PERSON-018,Friends,"When event organization includes friends, Lamha must group them under the event's reviewed people categories without changing media paths.",Events and organization,I6,Events and organization,I6,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.3 Event-first physical organization; parent=CAN-SECTION-0040,REVIEWED_CONFIRMED
CAN-LAM-PERSON-019,Family friends,"When event organization includes family friends, Lamha must group them under the event's reviewed people categories without changing media paths.",Events and organization,I6,Events and organization,I6,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.3 Event-first physical organization; parent=CAN-SECTION-0040,REVIEWED_CONFIRMED
CAN-LAM-PERSON-020,Unknown people,"When event organization includes unknown people, Lamha must keep them in an unknown-people category with review candidates and must not assign identities automatically.",Events and organization,I6,Events and organization,I6,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.3 Event-first physical organization; parent=CAN-SECTION-0217,REVIEWED_CONFIRMED
CAN-LAM-PERSON-021,Mixed groups,"When event organization includes mixed groups, Lamha must keep the reviewed group boundaries and not merge distinct people during organization.",Events and organization,I6,Events and organization,I6,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.3 Event-first physical organization; parent=CAN-SECTION-0217,REVIEWED_CONFIRMED
CAN-LAM-PERSON-022,Person JSON,"When person JSON is written, Lamha must persist a schema-valid person record with stable ID, names, and revision history.",Sidecars and metadata authority,I3,Sidecars and metadata authority,I3,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.4 Transparent and recoverable metadata; parent=CAN-SECTION-0041,REVIEWED_CONFIRMED
CAN-LAM-PERSON-023,Group JSON,"When group JSON is written, Lamha must persist a schema-valid group record with aliases, members, and membership history.",Sidecars and metadata authority,I3,Sidecars and metadata authority,I3,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.4 Transparent and recoverable metadata; parent=CAN-SECTION-0041,REVIEWED_CONFIRMED
CAN-LAM-PERSON-024,Relationship JSON,"When relationship JSON is written, Lamha must persist schema-valid effective-dated relationship edges with certainty and notes.",Sidecars and metadata authority,I3,Sidecars and metadata authority,I3,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.4 Transparent and recoverable metadata; parent=CAN-SECTION-0041,REVIEWED_CONFIRMED
CAN-LAM-PERSON-025,Relationship-map JSON,"When relationship-map JSON is written, Lamha must persist a schema-valid projection of relationship nodes and edges that rebuilds from authority records.",Sidecars and metadata authority,I3,Sidecars and metadata authority,I3,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.4 Transparent and recoverable metadata; parent=CAN-SECTION-0041,REVIEWED_CONFIRMED
CAN-LAM-PERSON-026,Detect faces,"When face detection runs before final acceptance, Lamha must produce face-region candidates with provenance and keep confirmed assignments unchanged.",People and faces,I7,People and faces,I7,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.5 Review before final acceptance; parent=CAN-SECTION-0218,REVIEWED_CONFIRMED
CAN-LAM-PERSON-027,Group face clusters,"When face clusters are grouped, Lamha must produce reviewable clusters without merging different people or changing confirmed assignments.",People and faces,I7,People and faces,I7,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.5 Review before final acceptance; parent=CAN-SECTION-0218,REVIEWED_CONFIRMED
CAN-LAM-PERSON-028,Suggest person matches,"When person matches are suggested, Lamha must produce reviewable candidates with confidence and provenance and keep the authoritative person unchanged until approval.",People and faces,I7,People and faces,I7,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=2.5 Review before final acceptance; parent=CAN-SECTION-0218,REVIEWED_CONFIRMED
CAN-LAM-PERSON-029,Face processing,Face processing in Manage Later must produce face candidates with provenance and must not assign identities automatically.,Events and organization,I6,Events and organization,I6,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=4. Manage Later; parent=CAN-SECTION-0047,REVIEWED_CONFIRMED
CAN-LAM-PERSON-030,Person review,Person review in the viewer must show the reviewed person assignments and candidates and keep authoritative assignments unchanged until a decision.,Asset viewer,I5,Asset viewer,I5,"Confirmed consistent with source text, rewritten statement, capability, phase, and package surface.",Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=7. Asset Viewer; parent=CAN-SECTION-0050,REVIEWED_CONFIRMED
CAN-LAM-PERSON-031,Detected people,Detected people is a summary field showing the reviewed people detected in the event's assets.,Events and organization,,Events and organization,,Non-implementation record (GLOSSARY/UI_LABEL/INFORMATIONAL/DUPLICATE) cannot retain an implementation phase.,Pass 1 semantic rehabilitation; matched=[EXACT_LEGACY_OUTPUT]; section=9.1 Manual event creation; parent=CAN-SECTION-0219,REVIEWED_CORRECTED
