record_id,record_category,previous_value,final_value,why_previous_wrong,why_final_correct,evidence,review_result,reviewer_type,review_revision,correction_applied
WP-I3-010<-WP-I3-003,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_FILESYSTEM_AUTHORITY: The operation journal must validate every target against authorized root identity before recording mutation state.,The technical prerequisite was absent from the active DAG.,The operation journal must validate every target against authorized root identity before recording mutation state.,Root authorization and journal contract,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I3-014<-WP-I3-010,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_TRANSACTION_ENGINE: Crash recovery replays or rolls back durable operation-journal states by transaction identity.,The technical prerequisite was absent from the active DAG.,Crash recovery replays or rolls back durable operation-journal states by transaction identity.,Operation journal recovery states,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I3-015<-WP-I3-001,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_SCHEMA: Revision and concurrency preconditions require stable record identity and monotonic revision fields.,The technical prerequisite was absent from the active DAG.,Revision and concurrency preconditions require stable record identity and monotonic revision fields.,Authoritative record envelope,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I3-016<-WP-I3-003,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_FILESYSTEM_AUTHORITY: Settings root and drive registries must store only validated authorized root identities.,The technical prerequisite was absent from the active DAG.,Settings root and drive registries must store only validated authorized root identities.,Root authorization model,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I4-007<-WP-I4-001,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_SCANNER: Content hashes are created from scanner-discovered assets after path authorization and media classification.,The technical prerequisite was absent from the active DAG.,Content hashes are created from scanner-discovered assets after path authorization and media classification.,Initial scanner asset discovery,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I4-012<-WP-I4-010,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_DERIVED_INDEX: The textual index requires stable asset and path index entries as its rebuild source.,The technical prerequisite was absent from the active DAG.,The textual index requires stable asset and path index entries as its rebuild source.,Asset/path and search index schemas,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I5-002<-WP-I4-010,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_DERIVED_INDEX: Timeline navigation requires capture-time and stable asset rows from the derived asset index.,The technical prerequisite was absent from the active DAG.,Timeline navigation requires capture-time and stable asset rows from the derived asset index.,Timeline index query,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I5-005<-WP-I5-001,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_COMPONENT: Selection and keyboard navigation operate on the virtualized gallery item and focus model.,The technical prerequisite was absent from the active DAG.,Selection and keyboard navigation operate on the virtualized gallery item and focus model.,Gallery component boundary,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I5-006<-WP-I3-001,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_SCHEMA: Albums and favorites require versioned authoritative records before UI state can persist.,The technical prerequisite was absent from the active DAG.,Albums and favorites require versioned authoritative records before UI state can persist.,Album schema and asset references,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I5-007<-WP-I4-010,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_DERIVED_INDEX: Memories are derived from stable asset capture metadata and current event/curation sources.,The technical prerequisite was absent from the active DAG.,Memories are derived from stable asset capture metadata and current event/curation sources.,Memory authority decision,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I5-008<-WP-I4-008,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_SCHEMA: Location and map browsing require typed coordinates with provenance from metadata extraction.,The technical prerequisite was absent from the active DAG.,Location and map browsing require typed coordinates with provenance from metadata extraction.,Asset/event Gps structures,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I5-009<-WP-I3-005,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_SCHEMA: The asset inspector requires validated authoritative and mirror sidecar reads with degraded-state reporting.,The technical prerequisite was absent from the active DAG.,The asset inspector requires validated authoritative and mirror sidecar reads with degraded-state reporting.,Sidecar read protocol,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I5-011<-WP-I4-012,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_DERIVED_INDEX: Saved views require the local text/filter index and an explicit authoritative saved-view schema.,The technical prerequisite was absent from the active DAG.,Saved views require the local text/filter index and an explicit authoritative saved-view schema.,Saved-view authority registry,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I5-012<-WP-I5-001,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_RELEASE_GATE: Offline library parity proof requires the production gallery surface and its local data path.,The technical prerequisite was absent from the active DAG.,Offline library parity proof requires the production gallery surface and its local data path.,Offline gallery parity,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I5-012<-WP-I5-010,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_RELEASE_GATE: Offline parity includes the Review Centre using authoritative local records.,The technical prerequisite was absent from the active DAG.,Offline parity includes the Review Centre using authoritative local records.,Review Centre parity,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I6-001<-WP-I4-001,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_SCANNER: Manage Later inspection requires the non-mutating scanner and typed scan outcomes.,The technical prerequisite was absent from the active DAG.,Manage Later inspection requires the non-mutating scanner and typed scan outcomes.,Scanner contract and Manage Later,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I6-005<-WP-I6-002,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,"REQUIRES_SCHEMA: Event merge plans require authoritative event identity, membership, and revision records.",The technical prerequisite was absent from the active DAG.,"Event merge plans require authoritative event identity, membership, and revision records.",Event schema,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I6-006<-WP-I6-002,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_SCHEMA: Event split and link plans require authoritative event identity and membership revisions.,The technical prerequisite was absent from the active DAG.,Event split and link plans require authoritative event identity and membership revisions.,Event schema,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I6-007<-WP-I6-002,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_SCHEMA: Event naming and normalization use authoritative event dates and stable identity.,The technical prerequisite was absent from the active DAG.,Event naming and normalization use authoritative event dates and stable identity.,Event record naming inputs,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I6-008<-WP-I6-002,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_SCHEMA: Date and location boundaries propose changes against versioned event records.,The technical prerequisite was absent from the active DAG.,Date and location boundaries propose changes against versioned event records.,Event temporal/location fields,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I6-010<-WP-I6-002,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_COMPONENT: Event and Manage Later UI requires authoritative event records and typed commands.,The technical prerequisite was absent from the active DAG.,Event and Manage Later UI requires authoritative event records and typed commands.,Event UI data source,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
WP-I7-005<-WP-I7-004,DEPENDENCY,No explicit reviewed technical edge; package was an unexplained root or lacked this prerequisite.,REQUIRES_IDENTITY: Person aliases and naming require stable person identity and revision ownership.,The technical prerequisite was absent from the active DAG.,Person aliases and naming require stable person identity and revision ownership.,Person identity schema,REVIEWED_CONFIRMED,AI_SEMANTIC_REVIEW,2026-08-01-final-blocker-removal,Added the explicit technical prerequisite edge.
